ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-12-27,70133.19449397124,61494.16244051191,63621.201211128646,70133.19449397124,70133.19449397124,-7597.950314098237,-7597.950314098237,-7597.950314098237,-18.20347827031931,-18.20347827031931,-18.20347827031931,-7579.7468358279175,-7579.7468358279175,-7579.7468358279175,0.0,0.0,0.0,62535.24417987301
2023-12-28,70297.94471248347,61565.17642580225,63795.60038954343,70297.94471248347,70297.94471248347,-7671.960526851842,-7671.960526851842,-7671.960526851842,4.010633199838729,4.010633199838729,4.010633199838729,-7675.97116005168,-7675.97116005168,-7675.97116005168,0.0,0.0,0.0,62625.98418563163
2023-12-29,70462.69493099568,61737.71295734111,63825.407785273645,70462.69493099568,70462.69493099568,-7676.2230102964995,-7676.2230102964995,-7676.2230102964995,85.27190026774863,85.27190026774863,85.27190026774863,-7761.494910564247,-7761.494910564247,-7761.494910564247,0.0,0.0,0.0,62786.47192069919
2023-12-30,70627.4451495079,61697.84680601699,63773.5319567304,70627.4451495079,70627.4451495079,-7845.3031996112295,-7845.3031996112295,-7845.3031996112295,-8.869595290780419,-8.869595290780419,-8.869595290780419,-7836.433604320449,-7836.433604320449,-7836.433604320449,0.0,0.0,0.0,62782.14194989667
2023-12-31,70578.93179527044,61645.50329681063,63671.6496739552,70578.93179527044,70578.93179527044,-7925.235235098915,-7925.235235098915,-7925.235235098915,-24.18260212052136,-24.18260212052136,-24.18260212052136,-7901.0526329783925,-7901.0526329783925,-7901.0526329783925,0.0,0.0,0.0,62653.69656017153
2024-01-01,70530.418441033,61649.640426019134,63665.336090645316,70530.418441033,70530.418441033,-7945.013122487736,-7945.013122487736,-7945.013122487736,10.731309442149712,10.731309442149712,10.731309442149712,-7955.744431929885,-7955.744431929885,-7955.744431929885,0.0,0.0,0.0,62585.40531854527
2024-01-02,70481.90508679557,61507.9978527379,63497.8628265416,70481.90508679557,70481.90508679557,-8049.761254215034,-8049.761254215034,-8049.761254215034,-48.758167228110025,-48.758167228110025,-48.758167228110025,-8001.003086986924,-8001.003086986924,-8001.003086986924,0.0,0.0,0.0,62432.143832580536
2024-01-03,70433.39173255811,61353.23386891649,63467.4749324374,70433.39173255811,70433.39173255811,-8055.600828588026,-8055.600828588026,-8055.600828588026,-18.20347827032671,-18.20347827032671,-18.20347827032671,-8037.397350317699,-8037.397350317699,-8037.397350317699,0.0,0.0,0.0,62377.79090397009
2024-01-04,70384.87837832067,61247.26563450911,63315.09576592307,70384.87837832067,70384.87837832067,-8061.532427465566,-8061.532427465566,-8061.532427465566,4.01063319990995,4.01063319990995,4.01063319990995,-8065.543060665475,-8065.543060665475,-8065.543060665475,0.0,0.0,0.0,62323.34595085511
2024-01-05,70336.36502408324,61317.0098876935,63269.816264073954,70336.36502408324,70336.36502408324,-8000.804053432313,-8000.804053432313,-8000.804053432313,85.27190026769058,85.27190026769058,85.27190026769058,-8086.075953700003,-8086.075953700003,-8086.075953700003,0.0,0.0,0.0,62335.56097065092
2024-01-06,70287.85166984578,61099.85078683592,63232.29253066158,70287.85166984578,70287.85166984578,-8108.4954026783735,-8108.4954026783735,-8108.4954026783735,-8.86959529096272,-8.86959529096272,-8.86959529096272,-8099.625807387412,-8099.625807387412,-8099.625807387412,0.0,0.0,0.0,62179.35626716741
2024-01-07,70239.33831560834,61072.758453537055,63094.53445208902,70239.33831560834,70239.33831560834,-8130.97539838394,-8130.97539838394,-8130.97539838394,-24.182602120552595,-24.182602120552595,-24.182602120552595,-8106.7927962633885,-8106.7927962633885,-8106.7927962633885,0.0,0.0,0.0,62108.362917224404
2024-01-08,70190.8249613709,61134.37020581554,63103.11620239514,70190.8249613709,70190.8249613709,-8097.39552068595,-8097.39552068595,-8097.39552068595,10.731309442168659,10.731309442168659,10.731309442168659,-8108.126830128119,-8108.126830128119,-8108.126830128119,0.0,0.0,0.0,62093.42944068495
2024-01-09,70142.31160713345,60942.11522210324,62928.27342482566,70142.31160713345,70142.31160713345,-8152.868697705836,-8152.868697705836,-8152.868697705836,-48.7581672281715,-48.7581672281715,-48.7581672281715,-8104.110530477664,-8104.110530477664,-8104.110530477664,0.0,0.0,0.0,61989.44290942761
2024-01-10,70093.79825289601,60953.65010151832,63093.31844620655,70093.79825289601,70093.79825289601,-8113.349834412994,-8113.349834412994,-8113.349834412994,-18.203478270249068,-18.203478270249068,-18.203478270249068,-8095.146356142745,-8095.146356142745,-8095.146356142745,0.0,0.0,0.0,61980.44841848302
2024-01-11,70045.28489865857,60962.6077890043,63079.24122142471,70045.28489865857,70045.28489865857,-8077.537599727539,-8077.537599727539,-8077.537599727539,4.0106331999389075,4.0106331999389075,4.0106331999389075,-8081.548232927477,-8081.548232927477,-8081.548232927477,0.0,0.0,0.0,61967.74729893103
2024-01-12,69996.77154442112,60980.18310039019,63040.80549640565,69996.77154442112,69996.77154442112,-7978.265975471221,-7978.265975471221,-7978.265975471221,85.2719002677628,85.2719002677628,85.2719002677628,-8063.5378757389835,-8063.5378757389835,-8063.5378757389835,0.0,0.0,0.0,62018.5055689499
2024-01-13,69948.25819018368,60843.94832165055,62913.25888181341,69948.25819018368,69948.25819018368,-8050.11541652534,-8050.11541652534,-8050.11541652534,-8.869595290699284,-8.869595290699284,-8.869595290699284,-8041.245821234641,-8041.245821234641,-8041.245821234641,0.0,0.0,0.0,61898.14277365834
2024-01-14,69899.74483594624,60851.563975012476,62924.11020791556,69899.74483594624,69899.74483594624,-8038.899622090774,-8038.899622090774,-8038.899622090774,-24.182602120393337,-24.182602120393337,-24.182602120393337,-8014.717019970381,-8014.717019970381,-8014.717019970381,0.0,0.0,0.0,61860.84521385547
2024-01-15,69851.23148170879,60846.40294067919,62788.452402911935,69851.23148170879,69851.23148170879,-7973.189365402174,-7973.189365402174,-7973.189365402174,10.731309442212211,10.731309442212211,10.731309442212211,-7983.920674844386,-7983.920674844386,-7983.920674844386,0.0,0.0,0.0,61878.04211630661
2024-01-16,69802.71812747135,60822.12242234383,62841.822858314146,69802.71812747135,69802.71812747135,-7997.522029776205,-7997.522029776205,-7997.522029776205,-48.758167228232985,-48.758167228232985,-48.758167228232985,-7948.763862547973,-7948.763862547973,-7948.763862547973,0.0,0.0,0.0,61805.196097695145
2024-01-17,69754.20477323391,60823.81570124019,62874.148918606814,69754.20477323391,69754.20477323391,-7927.311819793153,-7927.311819793153,-7927.311819793153,-18.20347827025646,-18.20347827025646,-18.20347827025646,-7909.108341522896,-7909.108341522896,-7909.108341522896,0.0,0.0,0.0,61826.89295344076
2024-01-18,69705.69141899646,60830.697624801716,62968.36934136488,69705.69141899646,69705.69141899646,-7860.779204628969,-7860.779204628969,-7860.779204628969,4.0106332000101235,4.0106332000101235,4.0106332000101235,-7864.789837828979,-7864.789837828979,-7864.789837828979,0.0,0.0,0.0,61844.91221436749
2024-01-19,69657.17806475902,60950.69201019248,63030.96983692367,69657.17806475902,69657.17806475902,-7730.367112620192,-7730.367112620192,-7730.367112620192,85.27190026783501,85.27190026783501,85.27190026783501,-7815.6390128880275,-7815.6390128880275,-7815.6390128880275,0.0,0.0,0.0,61926.810952138825
2024-01-20,69608.66471052158,60733.23873849438,62808.2344547051,69608.66471052158,69608.66471052158,-7770.372852299919,-7770.372852299919,-7770.372852299919,-8.869595290710008,-8.869595290710008,-8.869595290710008,-7761.50325700921,-7761.50325700921,-7761.50325700921,0.0,0.0,0.0,61838.291858221666
2024-01-21,69560.15135628413,60741.077595516486,62885.70148945993,69560.15135628413,69560.15135628413,-7726.451023919582,-7726.451023919582,-7726.451023919582,-24.182602120615062,-24.182602120615062,-24.182602120615062,-7702.268421798967,-7702.268421798967,-7702.268421798967,0.0,0.0,0.0,61833.70033236455
2024-01-22,69511.63800204669,60908.32363375706,62849.96342696105,69511.63800204669,69511.63800204669,-7627.148294453004,-7627.148294453004,-7627.148294453004,10.73130944225576,10.73130944225576,10.73130944225576,-7637.8796038952605,-7637.8796038952605,-7637.8796038952605,0.0,0.0,0.0,61884.48970759368
2024-01-23,69463.12464457104,60832.191781314956,62846.79465604709,69463.12464457104,69463.12464457104,-7617.118289175528,-7617.118289175528,-7617.118289175528,-48.75816722817559,-48.75816722817559,-48.75816722817559,-7568.360121947351,-7568.360121947351,-7568.360121947351,0.0,0.0,0.0,61846.00635539551
2024-01-24,69414.61128709541,60795.42269973822,62843.224720359016,69414.61128709541,69414.61128709541,-7512.031365605836,-7512.031365605836,-7512.031365605836,-18.203478270361472,-18.203478270361472,-18.203478270361472,-7493.827887335474,-7493.827887335474,-7493.827887335474,0.0,0.0,0.0,61902.579921489574
2024-01-25,69366.09792961975,60956.87224212798,62985.94678661397,69366.09792961975,69366.09792961975,-7410.497821706013,-7410.497821706013,-7410.497821706013,4.010633200039086,4.010633200039086,4.010633200039086,-7414.508454906054,-7414.508454906054,-7414.508454906054,0.0,0.0,0.0,61955.600107913735
2024-01-26,69317.58457214411,61021.8027759525,63086.8932902475,69317.58457214411,69317.58457214411,-7245.472249906269,-7245.472249906269,-7245.472249906269,85.27190026778855,85.27190026778855,85.27190026778855,-7330.744150174058,-7330.744150174058,-7330.744150174058,0.0,0.0,0.0,62072.112322237845
2024-01-27,69269.07121466847,60994.81020819133,62966.34692110262,69269.07121466847,69269.07121466847,-7251.86839577554,-7251.86839577554,-7251.86839577554,-8.869595290720728,-8.869595290720728,-8.869595290720728,-7242.998800484819,-7242.998800484819,-7242.998800484819,0.0,0.0,0.0,62017.202818892925
2024-01-28,69220.55785719282,60997.42128641506,63121.21427529786,69220.55785719282,69220.55785719282,-7176.040347406889,-7176.040347406889,-7176.040347406889,-24.1826021204558,-24.1826021204558,-24.1826021204558,-7151.857745286433,-7151.857745286433,-7151.857745286433,0.0,0.0,0.0,62044.51750978593
2024-01-29,69172.04449971717,61026.12696806402,63150.19464368795,69172.04449971717,69172.04449971717,-7047.291650782392,-7047.291650782392,-7047.291650782392,10.731309442274702,10.731309442274702,10.731309442274702,-7058.022960224666,-7058.022960224666,-7058.022960224666,0.0,0.0,0.0,62124.75284893478
2024-01-30,69123.53114224153,61109.705146287226,63108.26327317262,69123.53114224153,69123.53114224153,-7011.06146332734,-7011.06146332734,-7011.06146332734,-48.75816722811819,-48.75816722811819,-48.75816722811819,-6962.303296099221,-6962.303296099221,-6962.303296099221,0.0,0.0,0.0,62112.46967891419
2024-01-31,69075.01778476588,61129.139038737216,63209.89260209663,69075.01778476588,69075.01778476588,-6883.803479749927,-6883.803479749927,-6883.803479749927,-18.203478270326343,-18.203478270326343,-18.203478270326343,-6865.6000014796,-6865.6000014796,-6865.6000014796,0.0,0.0,0.0,62191.21430501595
2024-02-01,69026.50442729023,61192.30051209692,63400.03802300628,69026.50442729023,69026.50442729023,-6764.877228378924,-6764.877228378924,-6764.877228378924,4.010633199855573,4.010633199855573,4.010633199855573,-6768.88786157878,-6768.88786157878,-6768.88786157878,0.0,0.0,0.0,62261.62719891131
2024-02-02,68977.99106981458,61341.37217009492,63443.31949141997,68977.99106981458,68977.99106981458,-6587.920540281162,-6587.920540281162,-6587.920540281162,85.27190026774208,85.27190026774208,85.27190026774208,-6673.192440548905,-6673.192440548905,-6673.192440548905,0.0,0.0,0.0,62390.07052953342
2024-02-03,68929.47771233894,61253.6160370912,63359.21059647524,68929.47771233894,68929.47771233894,-6588.433650001853,-6588.433650001853,-6588.433650001853,-8.86959529090302,-8.86959529090302,-8.86959529090302,-6579.564054710951,-6579.564054710951,-6579.564054710951,0.0,0.0,0.0,62341.04406233708
2024-02-04,68880.96435486329,61397.89579170286,63349.1493245719,68880.96435486329,68880.96435486329,-6513.231827904126,-6513.231827904126,-6513.231827904126,-24.18260212055384,-24.18260212055384,-24.18260212055384,-6489.049225783571,-6489.049225783571,-6489.049225783571,0.0,0.0,0.0,62367.73252695916
2024-02-05,68832.45099738766,61412.57545316106,63477.718004068665,68832.45099738766,68832.45099738766,-6391.929152538341,-6391.929152538341,-6391.929152538341,10.731309442146566,10.731309442146566,10.731309442146566,-6402.6604619804875,-6402.6604619804875,-6402.6604619804875,0.0,0.0,0.0,62440.52184484931
2024-02-06,68783.937639912,61357.56024277672,63416.83383123359,68783.937639912,68783.937639912,-6370.103454838763,-6370.103454838763,-6370.103454838763,-48.75816722817967,-48.75816722817967,-48.75816722817967,-6321.345287610584,-6321.345287610584,-6321.345287610584,0.0,0.0,0.0,62413.83418507323
2024-02-07,68735.42428243635,61443.106705136925,63413.551663789076,68735.42428243635,68735.42428243635,-6264.158964336956,-6264.158964336956,-6264.158964336956,-18.203478270291228,-18.203478270291228,-18.203478270291228,-6245.955486066664,-6245.955486066664,-6245.955486066664,0.0,0.0,0.0,62471.26531809939
2024-02-08,68686.9109249607,61467.14070942112,63491.365863497456,68686.9109249607,68686.9109249607,-6173.206902047042,-6173.206902047042,-6173.206902047042,4.010633199884531,4.010633199884531,4.010633199884531,-6177.217535246926,-6177.217535246926,-6177.217535246926,0.0,0.0,0.0,62513.704022913655
2024-02-09,68638.39756748505,61600.57124216159,63556.21994207313,68638.39756748505,68638.39756748505,-6030.433297591257,-6030.433297591257,-6030.433297591257,85.27190026780274,85.27190026780274,85.27190026780274,-6115.70519785906,-6115.70519785906,-6115.70519785906,0.0,0.0,0.0,62607.9642698938
2024-02-10,68589.8842100094,61473.948613039676,63613.26715683134,68589.8842100094,68589.8842100094,-6070.684777296158,-6070.684777296158,-6070.684777296158,-8.869595291085322,-8.869595291085322,-8.869595291085322,-6061.815182005074,-6061.815182005074,-6061.815182005074,0.0,0.0,0.0,62519.19943271325
2024-02-11,68541.37085253376,61506.04747605067,63529.28025525904,68541.37085253376,68541.37085253376,-6039.929313305239,-6039.929313305239,-6039.929313305239,-24.18260212058508,-24.18260212058508,-24.18260212058508,-6015.746711184653,-6015.746711184653,-6015.746711184653,0.0,0.0,0.0,62501.441539228515
2024-02-12,68492.85749505812,61563.36298059589,63488.29701323666,68492.85749505812,68492.85749505812,-5966.754430098032,-5966.754430098032,-5966.754430098032,10.731309442361805,10.731309442361805,10.731309442361805,-5977.485739540393,-5977.485739540393,-5977.485739540393,0.0,0.0,0.0,62526.103064960094
2024-02-13,68444.34413758246,61407.93830572807,63501.113712900136,68444.34413758246,68444.34413758246,-5995.55258803921,-5995.55258803921,-5995.55258803921,-48.75816722824116,-48.75816722824116,-48.75816722824116,-5946.794420810969,-5946.794420810969,-5946.794420810969,0.0,0.0,0.0,62448.79154954325
2024-02-14,68395.83078010681,61379.33039327783,63500.06790071448,68395.83078010681,68395.83078010681,-5941.409770075245,-5941.409770075245,-5941.409770075245,-18.20347827029861,-18.20347827029861,-18.20347827029861,-5923.206291804947,-5923.206291804947,-5923.206291804947,0.0,0.0,0.0,62454.42101003157
2024-02-15,68382.69384482542,61541.926399616874,63481.80113279905,68382.69384482542,68382.69384482542,-5902.016834465471,-5902.016834465471,-5902.016834465471,4.010633199955752,4.010633199955752,4.010633199955752,-5906.027467665427,-5906.027467665427,-5906.027467665427,0.0,0.0,0.0,62480.67701035995
2024-02-16,68369.55690954403,61524.68776349008,63580.47968489257,68369.55690954403,68369.55690954403,-5809.072071414059,-5809.072071414059,-5809.072071414059,85.27190026787494,85.27190026787494,85.27190026787494,-5894.343971681933,-5894.343971681933,-5894.343971681933,0.0,0.0,0.0,62560.48483812997
2024-02-17,68356.41997426264,61433.729413423294,63543.71901357824,68356.41997426264,68356.41997426264,-5895.904737465811,-5895.904737465811,-5895.904737465811,-8.869595291096038,-8.869595291096038,-8.869595291096038,-5887.035142174715,-5887.035142174715,-5887.035142174715,0.0,0.0,0.0,62460.515236796826
2024-02-18,68343.28303898124,61485.57046831755,63457.86611818113,68343.28303898124,68343.28303898124,-5906.975480626472,-5906.975480626472,-5906.975480626472,-24.182602120616313,-24.182602120616313,-24.182602120616313,-5882.792878505856,-5882.792878505856,-5882.792878505856,0.0,0.0,0.0,62436.307558354776
2024-02-19,68330.14610369985,61453.72170444611,63473.71865888346,68330.14610369985,68330.14610369985,-5869.415003615621,-5869.415003615621,-5869.415003615621,10.731309442233668,10.731309442233668,10.731309442233668,-5880.146313057854,-5880.146313057854,-5880.146313057854,0.0,0.0,0.0,62460.73110008423
